arm,layer,tanh_alpha
random,2,0.08531345427036285
random,2,0.04334421083331108
random,2,0.061724890023469925
random,2,0.061784107238054276
random,2,0.06259910017251968
random,2,0.07489626854658127
random,2,0.028829796239733696
random,2,0.09360523521900177
random,2,0.021689703688025475
random,2,-0.006498067174106836
random,2,0.05498109757900238
random,2,0.09081055968999863
random,2,0.051142215728759766
random,2,0.03382834419608116
random,2,-0.00578154856339097
random,2,0.07131377607584
random,2,0.0510186031460762
random,2,0.06921686232089996
random,2,0.019055096432566643
random,2,0.046123772859573364
random,2,0.08794745802879333
random,2,0.0512067973613739
random,2,0.08443652093410492
random,2,0.07325474172830582
random,2,0.047673299908638
random,2,0.08928871899843216
random,2,0.05731732398271561
random,2,0.03517239913344383
random,2,0.08269204199314117
random,2,0.0873885378241539
random,2,0.016229376196861267
random,2,0.039386507123708725
random,2,0.05530141666531563
random,2,0.0433838851749897
random,2,0.03519309684634209
random,2,0.06643561273813248
random,2,0.0018599097384139895
random,2,0.09564657509326935
random,2,0.010150444693863392
random,2,0.07091592252254486
random,2,0.06480922549962997
random,2,0.03562675788998604
random,2,0.06218792870640755
random,2,0.023232541978359222
random,2,0.09535639733076096
random,2,0.04287911206483841
random,2,0.014521842822432518
random,2,0.07339077442884445
random,2,0.06150856241583824
random,2,0.05088495463132858
random,2,0.04438665881752968
random,2,-0.0008895641076378524
random,2,-0.0020027433056384325
random,2,0.06820563971996307
random,3,0.012464728206396103
random,3,0.007594900671392679
random,3,0.01620648428797722
random,3,-0.046334438025951385
random,3,0.007415564730763435
random,3,-0.027467988431453705
random,3,-0.02057190239429474
random,3,0.043276503682136536
random,3,-0.0024425401352345943
random,3,0.04509279876947403
random,3,0.025523990392684937
random,3,0.06830481439828873
random,3,0.029454465955495834
random,3,0.052045829594135284
random,3,0.021708056330680847
random,3,0.013832434080541134
random,3,0.052190206944942474
random,3,0.04225190728902817
random,3,0.0440978929400444
random,3,0.052902691066265106
random,3,0.032733965665102005
random,3,0.03652912378311157
random,3,0.039432134479284286
random,3,0.009664192795753479
random,3,0.07600104808807373
random,3,0.02212149277329445
random,3,0.03401835262775421
random,3,0.012851354666054249
random,3,0.022838184610009193
random,3,0.04092801362276077
random,3,0.0399211123585701
random,3,-0.01863226294517517
random,3,0.06425151228904724
random,3,0.03935379534959793
random,3,0.03800499811768532
random,3,0.036423638463020325
random,3,0.025914836674928665
random,3,0.06158686801791191
random,3,0.01734086498618126
random,3,0.061817701905965805
random,3,0.04435954988002777
random,3,0.05493156984448433
random,3,-0.03263935074210167
random,3,-0.020066438242793083
random,3,0.04279026389122009
random,3,0.041557230055332184
random,3,0.04808495193719864
random,3,0.029409755021333694
random,3,0.06197473406791687
random,3,0.005473244935274124
random,3,0.023986071348190308
random,3,0.022921163588762283
random,3,0.047181226313114166
random,3,0.03286696970462799
random,3,0.039335787296295166
random,3,0.03553268313407898
random,3,0.07855649292469025
random,3,0.04622374475002289
random,3,0.04237009584903717
random,3,0.03680047020316124
random,3,0.052034642547369
random,3,0.026524262502789497
random,3,0.04220720753073692
random,3,0.051850829273462296
random,4,0.028368929401040077
random,4,-0.025962691754102707
random,4,0.052950482815504074
random,4,0.024611981585621834
random,4,-0.024577545002102852
random,4,-0.11544421315193176
random,4,0.02063727378845215
random,4,0.009004627354443073
random,4,0.007469234522432089
random,4,0.013243881054222584
random,4,-0.04460260644555092
random,4,0.03174109384417534
random,4,0.03552509471774101
random,4,-0.04112652689218521
random,4,0.005175530910491943
random,4,0.016947176307439804
random,4,-0.03558054193854332
random,4,0.026912393048405647
random,4,0.039967287331819534
random,4,-0.007204700727015734
random,4,0.021530745550990105
random,4,0.04354797303676605
random,4,-0.006916801445186138
random,4,-0.03955092653632164
random,4,-0.01250721700489521
random,4,0.007412840612232685
random,4,-0.018391460180282593
random,4,0.047152165323495865
random,4,0.03437046706676483
random,4,-0.009777189232409
random,4,-0.0052205524407327175
random,4,0.03075641393661499
random,4,0.034592390060424805
random,4,0.026941001415252686
random,4,-0.001652162871323526
random,4,-0.011021895334124565
random,4,0.01915389485657215
random,4,-0.011365370824933052
random,4,0.0008526688325218856
random,4,-0.009550412185490131
random,4,0.041634734719991684
random,4,0.04923120513558388
random,4,0.02663007378578186
random,4,-0.054193414747714996
random,4,0.017039360478520393
random,4,0.048795778304338455
random,4,0.023643868044018745
random,4,0.024803832173347473
random,4,-0.05741829052567482
random,4,0.02380567044019699
random,4,-0.029981281608343124
random,4,-0.06267659366130829
random,4,-0.012415963225066662
random,4,0.00793665461242199
random,4,0.010535148903727531
random,4,-0.03126503527164459
random,4,-0.033784572035074234
random,4,0.009108882397413254
random,4,-0.0038945626001805067
random,4,0.009880613535642624
random,4,-0.058684416115283966
random,4,-0.045074257999658585
random,4,0.02036362886428833
random,4,-0.03515108302235603
random,5,0.002616174751892686
random,5,-0.009067459031939507
random,5,0.024995826184749603
random,5,-0.17907169461250305
random,5,-0.03026357851922512
random,5,-0.1568136364221573
random,5,-0.06412862241268158
random,5,-0.031082574278116226
random,5,-0.05820785090327263
random,5,-0.10214803367853165
random,5,-0.013184132985770702
random,5,-0.005423558410257101
random,5,-0.02101142518222332
random,5,0.02452663704752922
random,5,-0.03223195672035217
random,5,-0.12274159491062164
random,5,-0.05478409305214882
random,5,-0.13529661297798157
random,5,0.020053714513778687
random,5,-0.027328278869390488
random,5,-0.035617560148239136
random,5,-0.026302846148610115
random,5,-0.0006736124632880092
random,5,-0.14777113497257233
random,5,0.02307107113301754
random,5,8.033312042243779e-05
random,5,-0.012972392141819
random,5,-0.04799932241439819
random,5,0.03833501413464546
random,5,-0.1319618821144104
random,5,-0.004830665420740843
random,5,-0.041140057146549225
random,5,-0.08276466280221939
random,5,-0.016029438003897667
random,5,-0.04131860285997391
random,5,0.029336953535676003
random,5,0.018315786495804787
random,5,-0.0747424066066742
random,5,-0.15976303815841675
random,5,-0.025689929723739624
random,5,-0.11622031778097153
random,5,-0.004315540660172701
random,5,-0.010450972244143486
random,5,0.005389414727687836
random,5,-0.0016899449983611703
