model,layer,head,delta_half_a,delta_half_b,delta_pooled,cos_self_half_a,cos_self,cos_self_half_b,cos_null_half_a,cos_null,cos_null_half_b,excess_half_a,excess,excess_half_b
EleutherAI/pythia-160m,1,3,-0.02746822327140741,0.017565149021899984,-0.004951537124753713,0.52989445455678,0.52989445455678,0.5171634199101971,0.18482264601077808,0.18482264601077808,0.1814119824009371,0.3450718085460019,0.3450718085460019,0.33575143750926
EleutherAI/pythia-160m,1,4,-0.01690914124015741,-0.028690368171751857,-0.022799754705954633,0.31089718085045914,0.31089718085045914,0.3035734302693482,0.24374436829018278,0.24374436829018278,0.2361715356890782,0.06715281256027636,0.06715281256027636,0.06740189458026999
EleutherAI/pythia-160m,1,5,0.003027247631643526,0.028120386318898127,0.015573816975270827,0.3604041260275706,0.3604041260275706,0.35844280747685336,0.2152140351315404,0.2152140351315404,0.20989084803155583,0.14519009089603022,0.14519009089603022,0.14855195944529753
EleutherAI/pythia-160m,1,6,-0.001123142993356474,0.00579593688484259,0.002336396945743058,0.6586438637505313,0.6586438637505313,0.6678258323580183,0.2106955344177404,0.2106955344177404,0.2115460840086042,0.44794832933279094,0.44794832933279094,0.4562797483494141
EleutherAI/pythia-160m,1,7,0.007344403604823135,0.021841935285433323,0.014593169445128229,0.5403691890908768,0.5403691890908768,0.52144696590036,0.1304542271185948,0.1304542271185948,0.12102569587389576,0.40991496197228205,0.40991496197228205,0.4004212700264642
EleutherAI/pythia-160m,1,8,0.02579191913754908,-0.010865699587844446,0.007463109774852317,0.3781055909188802,0.3781055909188802,0.34871680852590836,0.21928956996713816,0.21928956996713816,0.21563144990120853,0.15881602095174202,0.15881602095174202,0.13308535862469983
EleutherAI/pythia-160m,1,9,-0.005311980960875928,0.0033463605745573943,-0.000982810193159267,0.38970106390007553,0.38970106390007553,0.3798995726152197,0.18058666896504716,0.18058666896504716,0.1821847394411053,0.20911439493502837,0.20911439493502837,0.19771483317411442
EleutherAI/pythia-160m,1,10,0.04434276190329722,0.026133139302412012,0.03523795060285462,0.5213657685197244,0.5213657685197244,0.5224879897392083,0.19177580486464427,0.19177580486464427,0.17983645465596293,0.3295899636550801,0.3295899636550801,0.34265153508324536
EleutherAI/pythia-160m,1,11,0.01378481406865184,0.025615541953740717,0.01970017801119628,0.44435501650511355,0.44435501650511355,0.44393122263620116,0.16556639284817093,0.16556639284817093,0.1668896701647491,0.2787886236569426,0.2787886236569426,0.27704155247145207
EleutherAI/pythia-160m,2,0,-0.02753118079478334,-0.010975274514025024,-0.01925322765440418,0.40201929774163697,0.40201929774163697,0.3706876713389666,0.14367748555868887,0.14367748555868887,0.140888026241342,0.2583418121829481,0.2583418121829481,0.22979964509762457
EleutherAI/pythia-160m,2,1,-0.0005267285925194543,0.005106287678396271,0.0022897795429384082,0.38149272938795553,0.38149272938795553,0.4001185466421887,0.11099604461334993,0.11099604461334993,0.11066706189643448,0.2704966847746056,0.2704966847746056,0.2894514847457542
EleutherAI/pythia-160m,2,2,-0.004302257627952777,-0.004921740434300936,-0.004611999031126857,0.42757954797390135,0.42757954797390135,0.4032449953624134,0.17069889212260583,0.17069889212260583,0.15784864468975002,0.2568806558512955,0.2568806558512955,0.2453963506726634
EleutherAI/pythia-160m,2,3,0.002747062623031482,-0.001331719826525024,0.000707671398253229,0.44807492175436736,0.44807492175436736,0.4595810797278662,0.19580233549992357,0.19580233549992357,0.19209098578924463,0.2522725862544438,0.2522725862544438,0.26749009393862155
EleutherAI/pythia-160m,2,4,-0.0033468411663388764,0.022226889302412012,0.009440024068036568,0.577403512387389,0.577403512387389,0.5880027103786971,0.20942146751291213,0.20942146751291213,0.2078138825654538,0.36798204487447683,0.36798204487447683,0.3801888278132433
EleutherAI/pythia-160m,2,5,-0.003791869156003713,-5.9112789124071696e-05,-0.0019254909725638925,0.3493864072838747,0.3493864072838747,0.32474982347650355,0.1388517170409697,0.1388517170409697,0.14190131933891492,0.210534690242905,0.210534690242905,0.18284850413758863
EleutherAI/pythia-160m,2,6,-0.006085253137302793,-0.007293941467765741,-0.006689597302534267,0.41268939378132713,0.41268939378132713,0.40324396428906667,0.13587132108134675,0.13587132108134675,0.1351603892991056,0.2768180726999804,0.2768180726999804,0.26808357498996105
EleutherAI/pythia-160m,2,7,-0.002490426611712948,-0.002465435839074992,-0.00247793122539397,0.41518916715287424,0.41518916715287424,0.4169423012105303,0.3571147085826672,0.3571147085826672,0.3555613801981694,0.058074458570207044,0.058074458570207044,0.06138092101236087
EleutherAI/pythia-160m,2,8,0.014902189960629642,0.04307688315083702,0.02898953655573333,0.4775854177528345,0.4775854177528345,0.46045409725396136,0.18015169997885744,0.18015169997885744,0.1664850420808649,0.29743371777397704,0.29743371777397704,0.29396905517309646
EleutherAI/pythia-160m,2,9,-0.025479053887795367,0.02410648375984259,-0.0006862850639763884,0.36147434267180706,0.36147434267180706,0.352940099615068,0.11053129922401164,0.11053129922401164,0.10967464307130037,0.2509430434477954,0.2509430434477954,0.24326545654376763
EleutherAI/pythia-160m,2,10,0.004610316959891669,0.01736714520792315,0.01098873108390741,0.43860450024820197,0.43860450024820197,0.4452470091816079,0.21300305772864359,0.21300305772864359,0.21754903411978355,0.22560144251955838,0.22560144251955838,0.22769797506182438
EleutherAI/pythia-160m,2,11,0.014950249138779625,0.015223225270669438,0.015086737204724532,0.4882883800210862,0.4882883800210862,0.4906936832515825,0.11467912105240906,0.11467912105240906,0.10663318980015192,0.37360925896867714,0.37360925896867714,0.3840604934514306
EleutherAI/pythia-160m,3,0,0.01807794045275557,0.006445216381643526,0.012261578417199548,0.4021782158803271,0.4021782158803271,0.4041173277654506,0.10914303440079415,0.10914303440079415,0.10886531124901742,0.29303518147953295,0.29303518147953295,0.2952520165164332
EleutherAI/pythia-160m,3,1,0.013500784325787052,-0.0005579670583166774,0.006471408633735187,0.24520435001354743,0.24520435001354743,0.23010312725138662,0.10583469521528012,0.10583469521528012,0.098948163331892,0.1393696547982673,0.1393696547982673,0.1311549639194946
EleutherAI/pythia-160m,3,2,0.03266005628690927,0.05177943913016758,0.042219747708538424,0.26538400985587013,0.26538400985587013,0.2595689202350771,0.10179715207034908,0.10179715207034908,0.09354469406829106,0.16358685778552107,0.16358685778552107,0.16602422616678603
EleutherAI/pythia-160m,3,3,0.04806302288385833,0.04783714474655554,0.047950083815206934,0.8736633954682675,0.8736633954682675,0.8717193186673149,0.3525623342659933,0.3525623342659933,0.3436617659655418,0.5211010612022742,0.5211010612022742,0.528057552701773
EleutherAI/pythia-160m,3,4,0.014812319297489829,0.005572942298228689,0.010192630797859259,0.3481242274552431,0.3481242274552431,0.3514130562437021,0.1553030135868688,0.1553030135868688,0.15888055902255374,0.19282121386837428,0.19282121386837428,0.19253249722114837
EleutherAI/pythia-160m,3,5,0.00012975978100371321,-0.00742274006520649,-0.0036464901421013884,0.33810272074207853,0.33810272074207853,0.3305084116715817,0.1736205322117081,0.1736205322117081,0.15870917140973378,0.16448218853037044,0.16448218853037044,0.1717992402618479
EleutherAI/pythia-160m,3,6,-0.0102140171321361,0.010357233483022199,7.160817544304976e-05,0.33423927277046744,0.33423927277046744,0.324313362832845,0.2549876871370307,0.2549876871370307,0.23537954080495907,0.07925158563343676,0.07925158563343676,0.08893382202788594
EleutherAI/pythia-160m,3,7,-0.01652659018208613,-0.015872504767470375,-0.016199547474778253,0.490935572695678,0.490935572695678,0.4818572255869479,0.2826772357155132,0.2826772357155132,0.26425378662596416,0.20825833698016483,0.20825833698016483,0.21760343896098372
EleutherAI/pythia-160m,3,8,0.0048006313053639005,0.0033795214074805457,0.004090076356422223,0.3503121889705019,0.3503121889705019,0.3321658267376193,0.2077502751660796,0.2077502751660796,0.19745621185058868,0.14256191380442232,0.14256191380442232,0.13470961488703062
EleutherAI/pythia-160m,3,9,0.011717308224655554,0.006536048228346303,0.009126678226500928,0.3843135949549574,0.3843135949549574,0.3824733984763041,0.11829220691085689,0.11829220691085689,0.11080752421791636,0.2660213880441005,0.2660213880441005,0.2716658742583878
EleutherAI/pythia-160m,3,10,-0.0046852892778046495,0.0019204447588583307,-0.0013824222594731594,0.3990300084416634,0.3990300084416634,0.38644295568761433,0.22311351029818868,0.22311351029818868,0.22005240279351368,0.17591649814347474,0.17591649814347474,0.16639055289410065
EleutherAI/pythia-160m,3,11,-0.0073271023006888925,-0.00771638164370092,-0.007521741972194906,0.3463550296620295,0.3463550296620295,0.34447507960804236,0.2753600614826938,0.2753600614826938,0.2712577325355887,0.0709949681793357,0.0709949681793357,0.07321734707245364
EleutherAI/pythia-160m,4,0,0.008504552165354617,0.011663962536909267,0.010084257351131942,0.33297381658327396,0.33297381658327396,0.3147741473393765,0.18694825826314646,0.18694825826314646,0.16920275675032662,0.1460255583201275,0.1460255583201275,0.14557139058904986
EleutherAI/pythia-160m,4,1,-0.01849797766978334,0.02121956892839627,0.001360795629306466,0.30853364031622554,0.30853364031622554,0.3091034985551576,0.3487663294915157,0.3487663294915157,0.34207085312384805,-0.04023268917529016,-0.04023268917529016,-0.03296735456869043
EleutherAI/pythia-160m,4,2,0.004658856729823135,0.014987254705954633,0.009823055717888884,0.359104907484845,0.359104907484845,0.3615134087970646,0.1501104745523778,0.1501104745523778,0.1406495291868692,0.20899443293246722,0.20899443293246722,0.2208638796101954
EleutherAI/pythia-160m,4,3,-0.006945512426181466,-0.007479449895423151,-0.007212481160802309,0.38416983712460834,0.38416983712460834,0.3716598462241184,0.3120701246674921,0.3120701246674921,0.29521196869880467,0.07209971245711622,0.07209971245711622,0.07644787752531373
EleutherAI/pythia-160m,4,4,0.016808697557824992,0.021459384227362044,0.019134040892593518,0.27004235562867573,0.27004235562867573,0.2501431322480815,0.13146350389780762,0.13146350389780762,0.12052520216215164,0.13857885173086812,0.13857885173086812,0.12961793008592987
EleutherAI/pythia-160m,4,5,-0.018325925812007426,0.008625661294291653,-0.004850132258857887,0.3240996165720486,0.3240996165720486,0.29256600545522254,0.1329138190529199,0.1329138190529199,0.1149700747318293,0.1911857975191287,0.1911857975191287,0.17759593072339325
EleutherAI/pythia-160m,4,6,-0.01760599932332685,-0.025089293953001857,-0.021347646638164353,0.4159661664357789,0.4159661664357789,0.4003546299328947,0.4106148588333938,0.4106148588333938,0.39841447216406684,0.005351307602385058,0.005351307602385058,0.0019401577688278882
EleutherAI/pythia-160m,4,7,0.003557820958415725,0.0030407042015259123,0.0032992625799708186,0.3719997996492698,0.3719997996492698,0.3513521000948988,0.19931472738815725,0.19931472738815725,0.190689402200707,0.17268507226111257,0.17268507226111257,0.16066269789419182
EleutherAI/pythia-160m,4,8,-0.00850743571604351,0.019163597287155554,0.005328080785556022,-0.008397225706448092,-0.008397225706448092,0.0003851765448096228,0.022327307426214173,0.022327307426214173,0.02418454554890917,-0.030724533132662265,-0.030724533132662265,-0.023799369004099548
EleutherAI/pythia-160m,4,9,-0.0034886157418796415,0.007927842027559251,0.0022196131428398047,0.426835531540739,0.426835531540739,0.43151264916567794,0.22798155893311528,0.22798155893311528,0.24546172480749315,0.19885397260762372,0.19885397260762372,0.1860509243581848
EleutherAI/pythia-160m,4,10,-0.020851916215550936,-0.027659498800442606,-0.02425570750799677,0.32983533031208495,0.32983533031208495,0.3254291887853458,0.2794051123661938,0.2794051123661938,0.2849124710613106,0.05043021794589114,0.05043021794589114,0.0405167177240352
EleutherAI/pythia-160m,4,11,-0.00037918691560001605,0.011348694328248143,0.005484753706324064,0.21287383859420092,0.21287383859420092,0.22069294004319642,0.22971105949286771,0.22971105949286771,0.2277249789942126,-0.016837220898666794,-0.016837220898666794,-0.007032038951016173
EleutherAI/pythia-160m,5,0,-0.012801042691928721,-0.0030565637303148208,-0.007928803211121771,0.04834341605842929,0.04834341605842929,0.04861451172442618,0.08040045479925614,0.08040045479925614,0.07661866019228891,-0.032057038740826854,-0.032057038740826854,-0.028004148467862734
EleutherAI/pythia-160m,5,1,0.015172282541830562,0.006221741203248143,0.010697011872539353,0.5377865701088246,0.5377865701088246,0.5265459284791084,0.24217273735831713,0.24217273735831713,0.23373795608217066,0.29561383275050745,0.29561383275050745,0.2928079723969378
EleutherAI/pythia-160m,5,2,-0.006378894715797223,0.007830281895915725,0.0007256935900592509,0.25098830284096896,0.25098830284096896,0.23065107451106576,0.23830874829801124,0.23830874829801124,0.22059035549939027,0.012679554542957716,0.012679554542957716,0.01006071901167549
EleutherAI/pythia-160m,5,3,0.004096564345472231,-0.00955656757504908,-0.0027300016147884243,0.38888439829238775,0.38888439829238775,0.38350840141063736,0.2675749754132765,0.2675749754132765,0.2646585612825022,0.12130942287911123,0.12130942287911123,0.11884984012813515
EleutherAI/pythia-160m,5,4,0.00990211306594535,0.004180667907234259,0.007041390486589805,0.3268902538463065,0.3268902538463065,0.3105150289689302,0.277802568537676,0.277802568537676,0.2697726695078698,0.0490876853086305,0.0490876853086305,0.04074235946106036
EleutherAI/pythia-160m,5,5,0.03172097994586576,0.00970939576156482,0.02071518785371529,0.5480501528136678,0.5480501528136678,0.5484834157890816,0.3037485714685022,0.3037485714685022,0.29563137544366547,0.24430158134516555,0.24430158134516555,0.2528520403454161
EleutherAI/pythia-160m,5,6,-0.004975566713828705,0.0011856199249509203,-0.0018949733944388925,0.33154274344886964,0.33154274344886964,0.33002996667292206,0.28558381887169376,0.28558381887169376,0.2875806747728505,0.045958924577175875,0.045958924577175875,0.04244929190007157
EleutherAI/pythia-160m,5,7,0.007010872908464805,-0.0007381889763777849,0.00313634196604351,0.16554911165269537,0.16554911165269537,0.15629755935086176,0.13346660806808908,0.13346660806808908,0.1297715866830255,0.03208250358460629,0.03208250358460629,0.026525972667836267
EleutherAI/pythia-160m,5,8,0.002082884781003713,-0.008581927442175008,-0.0032495213305856474,0.42442947796877517,0.42442947796877517,0.4019750667649679,0.18765964609420305,0.18765964609420305,0.1678236242424092,0.23676983187457212,0.23676983187457212,0.2341514425225587
EleutherAI/pythia-160m,5,9,0.0033107967827268325,0.007133423812746287,0.00522211029773656,0.16330291248538928,0.16330291248538928,0.1855885009151335,0.08998598167197426,0.08998598167197426,0.1000315122327434,0.07331693081341502,0.07331693081341502,0.08555698868239009
EleutherAI/pythia-160m,5,10,-0.011942705770176865,-0.017318124846210203,-0.014630415308193534,0.19929874011840396,0.19929874011840396,0.21331216689493881,0.1648904374695812,0.1648904374695812,0.17099063144894994,0.03440830264882275,0.03440830264882275,0.04232153544598888
EleutherAI/pythia-160m,5,11,-0.008052795890748143,0.002441886841781482,-0.0028054545244833307,0.4461513324611578,0.4461513324611578,0.4403887553526872,0.29888731606229785,0.29888731606229785,0.2996340180117682,0.14726401639885994,0.14726401639885994,0.14075473734091898
EleutherAI/pythia-160m,6,0,0.0004921259842518566,0.012393981453001857,0.006443053718626857,0.5639007741089676,0.5639007741089676,0.547905057071173,0.5000113451492361,0.5000113451492361,0.4771249617778532,0.06388942895973149,0.06388942895973149,0.0707800952933198
EleutherAI/pythia-160m,6,1,0.008644884965550936,0.01795827309916387,0.013301579032357402,0.2851844571102145,0.2851844571102145,0.2784312325049933,0.25116022163180385,0.25116022163180385,0.24439493765494782,0.03402423547841066,0.03402423547841066,0.03403629485004547
EleutherAI/pythia-160m,6,2,0.020022895392470375,-0.0026086521899602033,0.008707121601255086,0.4807960458791588,0.4807960458791588,0.46989916024351824,0.40721110005519917,0.40721110005519917,0.4032723879423773,0.07358494582395964,0.07358494582395964,0.06662677230114095
EleutherAI/pythia-160m,6,3,0.014480230376476833,0.013374869279035195,0.013927549827756014,0.5482114451792087,0.5482114451792087,0.5331468797362755,0.49151919576276104,0.49151919576276104,0.48106787553365915,0.05669224941644768,0.05669224941644768,0.05207900420261635
EleutherAI/pythia-160m,6,4,-0.0012956754429129802,-0.006125142255166693,-0.003710408849039837,0.33918340432201577,0.33918340432201577,0.33195714094807505,0.2485569907882705,0.2485569907882705,0.24002673045784492,0.09062641353374526,0.09062641353374526,0.09193041049023012
EleutherAI/pythia-160m,6,5,0.0004133089320870198,0.0052764171690453665,0.002844863050566193,0.49740380918408517,0.49740380918408517,0.4846194646253254,0.23110223783565048,0.23110223783565048,0.22069548361068203,0.2663015713484347,0.2663015713484347,0.26392398101464337
EleutherAI/pythia-160m,6,6,-0.0025903897022638844,-0.012243556225393526,-0.007416972963828705,0.10433558481100441,0.10433558481100441,0.0749105287007513,0.12260933762698749,0.12260933762698749,0.11213088773858838,-0.018273752815983077,-0.018273752815983077,-0.03722035903783709
EleutherAI/pythia-160m,6,7,-0.025978869340550936,-0.024136280450295367,-0.02505757489542315,0.6022564041255629,0.6022564041255629,0.5864712861430736,0.4588262845716431,0.4588262845716431,0.44119870121791227,0.14343011955391982,0.14343011955391982,0.14527258492516137
EleutherAI/pythia-160m,6,8,0.0010827732837110915,-0.0007045475516731514,0.00018911286601897004,0.4048471322225045,0.4048471322225045,0.3921281993021572,0.2549893391591518,0.2549893391591518,0.24580226779344294,0.14985779306335273,0.14985779306335273,0.14632593150871426
EleutherAI/pythia-160m,6,9,0.007431871309055538,0.0018449918491638684,0.004638431579109703,0.3317364926188002,0.3317364926188002,0.3194128910475472,0.3055011558341149,0.3055011558341149,0.29866827885041136,0.026235336784685315,0.026235336784685315,0.02074461219713586
EleutherAI/pythia-160m,6,10,0.001538854884350016,-0.019238089013287052,-0.008849617064468518,0.3655703718533451,0.3655703718533451,0.3466865197456459,0.2071419729646455,0.2071419729646455,0.2075281283161497,0.1584283988886996,0.1584283988886996,0.1391583914294962
EleutherAI/pythia-160m,6,11,-0.028645192544291653,0.013730026605561108,-0.007457582969365273,0.39195738294966675,0.39195738294966675,0.37469017284699413,0.264314680485276,0.264314680485276,0.2574527643534958,0.12764270246439074,0.12764270246439074,0.11723740849349834
EleutherAI/pythia-160m,7,0,0.005751241849163868,0.0076135350024610915,0.00668238842581248,0.38280665115741513,0.38280665115741513,0.38471775941397435,0.3660797470893713,0.3660797470893713,0.35840203455146047,0.016726904068043835,0.016726904068043835,0.02631572486251388
EleutherAI/pythia-160m,7,1,0.00997227946604351,0.017097533218503713,0.013534906342273612,0.3812750002604918,0.3812750002604918,0.3652620586205457,0.23536801257917048,0.23536801257917048,0.2246756410779996,0.14590698768132135,0.14590698768132135,0.14058641754254614
EleutherAI/pythia-160m,7,2,0.0023904635211611236,0.008851539431594446,0.005621001476377785,0.444577084556906,0.444577084556906,0.4370827436864996,0.36766092310421944,0.36766092310421944,0.35831262701450733,0.07691616145268654,0.07691616145268654,0.07877011667199224
EleutherAI/pythia-160m,7,3,-0.0035400390625,0.0010842150590555377,-0.0012279120017222311,0.3062466609641501,0.3062466609641501,0.2973597607056246,0.26512977903705115,0.26512977903705115,0.26243377475556445,0.04111688192709895,0.04111688192709895,0.034925985950060134
EleutherAI/pythia-160m,7,4,0.011525552103838876,0.004646841935285195,0.008086197019562036,0.6188987776583424,0.6188987776583424,0.6151191477938304,0.48696913080511994,0.48696913080511994,0.47850980230822193,0.1319296468532225,0.1319296468532225,0.13660934548560844
EleutherAI/pythia-160m,7,5,0.0014057309608759283,-0.007189172459399096,-0.0028917207492615837,0.4311366400198961,0.4311366400198961,0.4315159569509404,0.38409315370833685,0.38409315370833685,0.3748811112222277,0.047043486311559246,0.047043486311559246,0.05663484572871269
EleutherAI/pythia-160m,7,6,0.00028306855930093633,-0.0032814806840546495,-0.0014992060623768566,0.1560275260585154,0.1560275260585154,0.1422208454815921,0.10738209331952572,0.10738209331952572,0.10274044378000467,0.04864543273898966,0.04864543273898966,0.03948040170158744
EleutherAI/pythia-160m,7,7,0.011241041769192606,0.02149398683563053,0.016367514302411568,0.5847230434839272,0.5847230434839272,0.5757038743053143,0.3731314237228237,0.3731314237228237,0.3673300275466883,0.21159161976110352,0.21159161976110352,0.20837384675862602
EleutherAI/pythia-160m,7,8,0.052195631612942606,0.04296442467396666,0.047580028143454633,0.45303897396864456,0.45303897396864456,0.4374248221874798,0.3317605523943712,0.3317605523943712,0.3223031213280766,0.12127842157427338,0.12127842157427338,0.11512170085940321
EleutherAI/pythia-160m,7,9,0.014386514979084275,0.0007449172613194222,0.007565716120201849,0.3045270019579775,0.3045270019579775,0.30353923785456594,0.30486535371690077,0.30486535371690077,0.3045858259610908,-0.00033835175892327207,-0.00033835175892327207,-0.0010465881065248595
EleutherAI/pythia-160m,7,10,-0.0024577463705703906,0.008875569020669438,0.003208911325049524,0.27946082308391856,0.27946082308391856,0.3353900071755177,0.09159812193882014,0.09159812193882014,0.09826570928990128,0.18786270114509843,0.18786270114509843,0.23712429788561643
EleutherAI/pythia-160m,7,11,0.00518558532234259,-0.001905065821850016,0.0016402597502462868,0.251805235239382,0.251805235239382,0.24984781153538155,0.28632230561338895,0.28632230561338895,0.2838632194246555,-0.034517070374006975,-0.034517070374006975,-0.03401540788927393
EleutherAI/pythia-160m,8,0,-0.001068355530265741,0.008168618510088876,0.0035501314899115677,0.3323284001794133,0.3323284001794133,0.32173093406013714,0.26354599952953717,0.26354599952953717,0.25030541062117156,0.06878240064987612,0.06878240064987612,0.07142552343896558
EleutherAI/pythia-160m,8,1,0.001703217273622215,0.007572684701033339,0.004637950987327777,0.4339592120799834,0.4339592120799834,0.44593596418184545,0.3967286189314329,0.3967286189314329,0.4089700750423617,0.037230593148550484,0.037230593148550484,0.03696588913948373
EleutherAI/pythia-160m,8,2,0.01259006289985276,0.000835268516240717,0.006712665708046739,0.22196600553526133,0.22196600553526133,0.21504562203734026,0.21335266987706544,0.21335266987706544,0.21105734204191173,0.008613335658195886,0.008613335658195886,0.003988279995428529
EleutherAI/pythia-160m,8,3,-0.002466397022637956,-0.0013139379306101873,-0.0018901674766240717,0.2568288918092111,0.2568288918092111,0.2634566615784503,0.26369725178855025,0.26369725178855025,0.2713513505482579,-0.006868359979339156,-0.006868359979339156,-0.00789468896980755
EleutherAI/pythia-160m,8,4,0.007988877183809251,-0.004567544291337988,0.0017106664462356314,0.5682360806584535,0.5682360806584535,0.5503514734264225,0.45845209490065053,0.45845209490065053,0.46076273786943167,0.10978398575780302,0.10978398575780302,0.08958873555699087
EleutherAI/pythia-160m,8,5,-0.013741080216535195,0.0037928303395666774,-0.004974124938484259,0.4252497692595835,0.4252497692595835,0.4228715778481539,0.38572777124804136,0.38572777124804136,0.3796233904308228,0.03952199801154216,0.03952199801154216,0.04324818741733105
EleutherAI/pythia-160m,8,6,0.004547840028297223,0.0051413708784453505,0.004844605453371287,0.3901885745403628,0.3901885745403628,0.37657552108569087,0.38028054898133873,0.38028054898133873,0.37045685184131966,0.009908025559024092,0.009908025559024092,0.006118669244371211
EleutherAI/pythia-160m,8,7,-0.007002222256397239,0.0005281703678647887,-0.0032370259442662253,0.7728618997819389,0.7728618997819389,0.7527768886517244,0.30278422291819285,0.30278422291819285,0.29419800078357644,0.470077676863746,0.470077676863746,0.458578887868148
EleutherAI/pythia-160m,8,8,0.0095003383366139,0.007608729084646271,0.008554533710630086,0.20284205421043186,0.20284205421043186,0.21167233709913102,0.20242519992012964,0.20242519992012964,0.21071563016929343,0.000416854290302221,0.000416854290302221,0.0009567069298375974
EleutherAI/pythia-160m,8,9,-0.0018175981176185019,-0.008656899760087988,-0.005237248938853245,0.26582618884783443,0.26582618884783443,0.27235064384880736,0.25386305512884455,0.25386305512884455,0.25413604358646363,0.011963133718989882,0.011963133718989882,0.018214600262343728
EleutherAI/pythia-160m,8,10,0.0069724255659453505,-0.011676938515009283,-0.0023522564745319663,0.22491419303712448,0.22491419303712448,0.21681577680828296,0.2321086066224053,0.2321086066224053,0.22139708397378913,-0.007194413585280807,-0.007194413585280807,-0.004581307165506171
EleutherAI/pythia-160m,8,11,-0.003922590120570391,-0.009366253229576849,-0.00664442167507362,0.30393518242162865,0.30393518242162865,0.2850751698444997,0.286517130537082,0.286517130537082,0.2743394394415661,0.017418051884546648,0.017418051884546648,0.01073573040293363
EleutherAI/pythia-160m,9,0,0.0023895023375981594,-0.0008506474532481434,0.000769427442175008,0.5300603299671924,0.5300603299671924,0.5212457825939456,0.48112960460442683,0.48112960460442683,0.48593036855627936,0.048930725362765604,0.048930725362765604,0.03531541403766625
EleutherAI/pythia-160m,9,1,0.013702152282234259,0.005872831569882386,0.009787491926058323,0.5586170937663638,0.5586170937663638,0.5562064117347164,0.30173982255624815,0.30173982255624815,0.2907994065928262,0.25687727121011567,0.25687727121011567,0.2654070051418902
EleutherAI/pythia-160m,9,2,-0.00610591858390741,-0.002966693067175008,-0.004536305825541209,0.3359309769407956,0.3359309769407956,0.34184227009618184,0.30360903562456243,0.30360903562456243,0.32031188379961245,0.03232194131623317,0.03232194131623317,0.021530386296569393
EleutherAI/pythia-160m,9,3,0.012280561792568534,0.008877010796013884,0.01057878629429121,0.6779528235690238,0.6779528235690238,0.6719840265230619,0.5441981501626109,0.5441981501626109,0.5424589800096457,0.1337546734064129,0.1337546734064129,0.12952504651341623
EleutherAI/pythia-160m,9,4,0.003950464443897239,0.003874530942421295,0.003912497693159267,0.44560909123456655,0.44560909123456655,0.44248275916394536,0.43562663060229745,0.43562663060229745,0.4415148547972801,0.009982460632269097,0.009982460632269097,0.0009679043666652731
EleutherAI/pythia-160m,9,5,0.0017556017778055377,-0.0011370801550194543,0.00030926081139304173,0.2846993232582361,0.2846993232582361,0.26787107856606723,0.2860641656565792,0.2860641656565792,0.260442187566284,-0.0013648423983431135,-0.0013648423983431135,0.007428890999783222
EleutherAI/pythia-160m,9,6,0.006133792907234259,-0.008179672121062964,-0.0010229396069143526,0.3633186708856648,0.3633186708856648,0.34896824461906734,0.34398552663281684,0.34398552663281684,0.33332221896328434,0.019333144252847934,0.019333144252847934,0.01564602565578299
EleutherAI/pythia-160m,9,7,0.010619156003937036,-0.008130171167568534,0.001244492418184251,0.46724135548496937,0.46724135548496937,0.451422005775646,0.42135515390910183,0.42135515390910183,0.4097572126184343,0.045886201575867536,0.045886201575867536,0.04166479315721172
EleutherAI/pythia-160m,9,8,0.0001436969426675816,0.00494625061515741,0.002544973778912496,0.5128449660127136,0.5128449660127136,0.494478501032265,0.473937176092245,0.473937176092245,0.45127709412152384,0.03890778992046856,0.03890778992046856,0.04320140691074115
EleutherAI/pythia-160m,9,9,0.0013235497662398288,-0.007548174520176865,-0.003112312376968518,0.3765766288741819,0.3765766288741819,0.37967021005362417,0.34598867600680266,0.34598867600680266,0.3554135245144482,0.030587952867379253,0.030587952867379253,0.02425668553917598
EleutherAI/pythia-160m,9,10,0.0027489849901574104,-0.0027975247600879882,-2.4269884965288924e-05,0.3204194541921555,0.3204194541921555,0.3159763009651593,0.2753979416013247,0.2753979416013247,0.2778869733129495,0.045021512590830814,0.045021512590830814,0.03808932765220979
EleutherAI/pythia-160m,9,11,0.0076937938299703745,-0.002093938391977801,0.002799927718996287,0.3377619144445002,0.3377619144445002,0.3370893998054051,0.3287979619748115,0.3287979619748115,0.33637566543988356,0.00896395246968873,0.00896395246968873,0.0007137343655215234
EleutherAI/pythia-160m,10,0,0.009529654435285195,2.3068405512027823e-05,0.0047763614203986116,0.3542646708745904,0.3542646708745904,0.358208150881614,0.3474552609043412,0.3474552609043412,0.3613586024059857,0.006809409970249203,0.006809409970249203,-0.0031504515243717113
EleutherAI/pythia-160m,10,1,0.013100451371800936,0.009039450818159267,0.011069951094980102,0.5666021279317561,0.5666021279317561,0.5679770926254698,0.4503815321611849,0.4503815321611849,0.4406778073571904,0.1162205957705712,0.1162205957705712,0.12729928526827938
EleutherAI/pythia-160m,10,2,-0.004045621616634243,0.0026937169352851953,-0.0006759523406745238,0.3848158460597882,0.3848158460597882,0.36700936029452585,0.32271392367686585,0.32271392367686585,0.31296343263518367,0.06210192238292234,0.06210192238292234,0.054045927659342186
